,Text,Sentiments
49,"BP OIL RAISES OPERATING PROFIT
  &lt;BP Oil Ltd>, the U.K. Marketing and
  refining arm of British Petroleum Co Plc &lt;BP.L>, raised its
  pretax operating profit on a replacement cost basis to 182 mln
  stg in calendar 1986, compared with 66 mln stg in 1985.
      Sales and operating revenue fell to 3.1 billion stg from
  4.2 billion on a replacement cost basis. Historical cost
  operating profit was 61 mln stg, up from 16 mln.
      BP Oil said 1985 profits had been depressed by exceptional
  items. Its profit figures were stated before interest charges.
      Chief executive David Kendall said improved results
  mirrored benefits of a restructuring program undertaken in
  recent years.
      However, he warned future financial pressure on the
  industry will be severe.
      ""The U.K. Oil marketing and refining industry will need to
  invest larger sums - probably around 500 mln stg a year - for a
  good many years,"" he said in a statement.
  

",1
50,"FIRSTCORP &lt;FCR> SEES GAIN ON CONDEMNATION
  Firstcorp Inc said it weill report
  an after-tax gain of 1,827,000 dlrs or 56 cts per share primary
  and 42 cts fully diluted from the proposed condemnation and
  acquisition of a parking deck it operates by Wake County.
      The company said if it reinvested proceeds in a similar
  property within 24 months, the gain on the sale would be
  deferred for tax purposes.
  

",1
51,"&lt;NATIONAL SEA PRODUCTS LTD> 4TH QTR NET
  Oper shr 43 cts vs 21 cts
      Oper net 6,846,000 vs 3,386,000
      Revs 137.1 mln vs 107.6 mln
      Year
      Oper shr 1.36 dlrs vs 42 cts
      Oper net 21,764,000 vs 7,239,000
      Revs 516.4 mln vs 454.7 mln
      Note: 1986 qtr excludes extraordinary gain of 784,000 dlrs
  or five cts share, versus extraordinary loss of 110,000 dlrs or
  shr nil in 1985 qtr
      Note continued: 1986 year excludes extraordinary gain of
  14,360,000 dlrs or 94 cts share, versus extraordinary gain of
  2,883,000 dlrs or 19 cts share in prior year
  

",1
52,"U.S. COMMERCE SECRETARY SAYS EXPORT RISE NEEDED
  Commerce Secretary Malcolm Baldrige
  said after the release of a sharply lower January leading
  indicator index that a pickup in exports is needed.
      ""The best tonic for the economy now would be a pickup in net
  exports,"" he said in a statement after the department reported
  the index fell 1.0 pct in January from December, the sharpest
  drop since a 1.7 pct fall in July, 1984.
      The main reasons for the January decline after a 2.3 pct
  December rise were declines in building permits, new orders for
  plant and equipment and for consumer and industrial goods.
  

",1
53,"SCOTT'S HOSPITALITY ACQUIRES CAPITAL FOOD
  &lt;Scott's Hospitality Inc> said it
  acquired all issued shares of Capital Food Services Ltd, of
  Ottawa. Terms were not disclosed.
      Scott's said Capital Food had 1986 sales of more than 20
  mln dlrs and will continue to operate under its present name
  with existing management.
      Capital Food provides food services to several Ottawa
  institutions, the company said.
  

",1
54,"PHARMACIA AB &lt;PHAB ST>  1986 YEAR
  Sales 3.65 billion crowns vs 3.40
  billion.
       Profit  after financial items 821.2 mln crowns vs 740.2
  mln.
      The 1986 results include a once-off writedown of 520 mln
  crowns for intangible assets, mainly the know-how paid for in
  the takeover of a number of high-tech companies by the group,
  Pharmacia said.
      Earnings per share after real tax including the writedown:
  1.94 crowns vs 12.05 crowns.
      Earnings per share after real tax (not including the
  writedown): 12.38 crowns vs 12.05
      Earnings per American Depository Receipt (ADR) according to
  U.S. Accounting principles after real tax including the
  writedown): 1.96 crowns vs 9.49 crowns.
      Earnings per ADR according to U.S. Accounting principles
  after real tax (without the writedown): 9.8 crowns vs 9.49.
      One ADR represents 0.75 pct of one B Free share in
  Pharmacia.
      The board proposed a dividend of 1.55 crowns vs 1.25.
  

",1
55,"CANADA REAL 4TH QTR GDP ROSE 1.1 PCT, AFTER 3RD QTR 1.1 PCT RISE - OFFICIAL

  CANADA REAL 4TH QTR GDP ROSE 1.1 PCT, AFTER 3RD QTR 1.1 PCT RISE - OFFICIAL
  

",1
56,"CHARMING SHOPPES INC &lt;CHRS> 4TH QTR JAN 31 NET
  Shr 28 cts vs 22 cts
      Net 14 mln vs 10.6 mln
      Revs 163.8 mln vs 127.3 mln
      Year
      Shr 81 cts vs 59 cts
      Net 40.5 mln vs 28.7 mln
      Revs 521.2 mln vs 391.6 mln
  

",1
57,"PANSOPHIC SYSTEMS &lt;PNS> SPLITS STOCK 2-FOR-1
  Pansophic Systems Inc said it
  will split its stock two-for-one effective April two to
  shareholders of record March 13.
      It also said it will pay a six cts per share dividend on
  the pre-split shares, a regular quarterly dividend, on April
  two to shareholders of record March 13.
  

",1
58,"CALMAR &lt;CLMI> SEEKS TO BE ACQUIRED BY &lt;KEBO AB>
  Calmar Inc said KEBOO Ab of
  Sweden, which now owns about 64 pct of Calmark, has approved
  the acquisition of remaining Calmar shares at 25.375 dlrs in
  cash at the request of the Calmar board.
      Calmar said a special meeting of its board will be held
  March Nine to form a special committee of directors not
  affiliated with KEBO to evaluate the transaction.
      KEBO is in turn 60 pct owned by &lt;Investment AB Beijar> of
  Sweden.
  

",1
59,"GULF RESOURCES AND CHEMICAL CORP &lt;GRE> 4TH QTR
  Oper shr profit 34 cts vs loss 53 cts
      Oper net profit 3,337,000 vs 4,881,000
      Revs 32.7 mln vs 49.6 mln
      Year
      Oper shr profit 20 cts vs loss 90 cts
      Oper net profit 2,374,000 vs loss 9,381,000
      Revs 126.9 mln vs 160.5 mln
      NOTES: Operating net excludes loss 6,050,000 dlrs, or 64
  cts a share, vs loss 24,839,000 dlrs, or 2.61 dlrs a share, in
  quarter and loss 6,050,000 dlrs, or 64 cts a share, vs profit
  64,013,000 dlrs, or 6.27 dlrs a share, from discontinued
  operations
      1986 loss from discontinued operations includes 6.0 mln
  dlrs charge, equal to 64 cts a share, to provide for additional
  liabilities resulting from the 1981 closure of lead, zinc and
  silver mining, smelting and refining business
      1986 year operating net includes pre-tax gain of 5.3 mln
  dlrs, equal to 56 cts a share, from pension plan termination
  and gain of 5.2 mln dlrs, or 56 cts a share, from reduction in
  deferred taxes
      Effective Jan 1, 1987, company changed oil and gas
  accounting to successful efforts from full cost, increasing
  1986 year net 9.2 mln dlrs, or 98 cts a share, and increasing
  1985 loss 4.3 mln dlrs, or 43 cts a share. The cumulative
  effect of the change was to decrease retained earnings at Dec
  31, 1986, by 14.0 mln dlrs
  

",1
60,"CANADA DECEMBER GDP GAINS 1.2 PCT
  Canada's gross domestic product, by
  industry, rose a seasonally adjusted 1.2 pct in December, the
  largest monthly gain since April, 1986, Statistics Canada said.
      GDP, which fell 0.2 pct in November, was 2.1 pct above the
  December, 1985 level, the federal agency said.
      Output of goods producing industries rose 1.6 pct in the
  month, with virtually all the growth occurring in manufacturing
  and mining. Services producing industries expanded 1.0 pct.
  

",1
61,"CONTINENTAL &lt;GIC> SEES 1987 NET UP FROM TAX LAW
  Continental Corp said the fresh start
  provision of the Tax Reform Act of 1986 may add 1.30 to 1.60 to
  1987 earnings per share.
      The insurance holding company had net earnings of 449.6 mln
  dlrs, or, or 7.42 per share, in 1986.
      John Loynes, Continental chief financial officer, said the
  fresh start provision allowed the company to discount opening
  tax reserves to January 1, 1987, which released deferred taxes
  into earnings.
      Loynes said the provision's potential benefit would decline
  gradually over the next four years, during which time
  Continental will pay 250 mln to 350 mln dlrs more in taxes.
      Loynes added, however, the higher taxes are not expecetd to
  have a significant impact on earnings.
  

",1
62,"CHILEAN CONSUMER PRICES RISE 1.7 PCT IN FEBRUARY
  Chile's consumer price index rose 1.7
  pct in February to 562.01 (December, 1978 equals 100) after
  increases of 2.0 pct in January and 0.9 pct in February 1986,
  the government's National Statistics Institute said.
      Inflation as measured by the index rose to 17.5 pct over
  the 12 months to the end of February, compared with 16.6 pct
  last month and 24.5 pct to the end of February, 1986.
      In the first two months of the year, inflation was 3.8 pct,
  against 3.6 pct in the same period of 1986.
  

",1
63,"CANADA INDUSTRIAL PRODUCTION UP 2.53 PCT
  Canadian industrial production rose 2.53
  pct in December after falling 0.51 pct in November, Statistics
  Canada said.
      The federal agency said year-over-year production was off
  0.65 pct in December, compared with a decline of 1.65 pct in
  November.
  

",1
64,"TENDER LOVING &lt;TLCI>, STAFF &lt;STAF> EXTEND PACT
  Tender Loving Care Health Care
  Services Inc said it and Staff Buildiers Inc have extended the
  term of their merger agreement until May 31.
      Tender Loving Care also said &lt;Norrell Corp> agreed not to
  acquire any additional Staff Builders shares until September
  30, adding Norrell was paid 750,000 dlrs for the standstill
  arrangement. 
      Tender Loving Care said it agreed to buy the 610,000 Staff
  Builders common held by Norrell, about 19.1 pct of those
  outstanding, for 6,950,000 dlrs immediately prior to the
  consummation of the merger.
      Tender Loving Care said the extended merger agreement
  continues to provide for the exchange of 1.6 of its shares for
  each Staff Builders share outstanding.
      As announced February 26, the Staff Builders shareholders
  meeting to vote on the merger, originally convened and
  adjourned December 23, will be reconvened on April 22.
      Tender Loving Care said its payment to Norrell will include
  1,950,000 dlrs in cash and five mln dlrs of a new series of
  eight pct Tender Loving Care convertible preferred.
      Tender Loving Care said it and Staff Builders have filed a
  revised registration and proxy statement with the Securities
  and Exchange Commission. Upon clearance of the revised proxy
  statement by the commission and its distribution to Staff
  Builders' shareholders, that company's management will continue
  to solicit proxies for approval of the merger.
      Tender Loving Care said it will have the power to vote
  about 15.8 pct of Staff Builders' shares at the adjourned
  meeting with a spokesman explaining that this represents the
  proxies held by Norrell, which started buying the stock after
  the record date for the meeting.
      In addition, Staff Builders officers and directors own
  about 13.8 pct of its stock and have agreed to vote in favor of
  the merger.
      Accordingly, the vote of an additional 37.1 pct of the
  outstanding shares will be required to approve the merger,
  Tender Loving Care said.
  

",1
65,"TREASURY BALANCES AT FED ROSE ON FEB 27
  Treasury balances at the Federal
  Reserve rose on Feb 27 to 3.482 billion dlrs from 1.538 billion
  dlrs the previous business day, the Treasury said in its latest
  budget statement.
      Balances in tax and loan note accounts fell to 21.334
  billion dlrs from 25.164 billion dlrs on the same respective
  days.
      The Treasury's operating cash balance totaled 24.816
  billion dlrs on Feb 27 compared with 26.702 billion dlrs on Feb
  26.
  

",1
66,"U.S. WINE EXPORTS ROSE 15 PER CENT LAST YEAR
  Exports of American wine rose 14.9
  per cent last year to a total of 7.2 million gallons, the Wine
  Institute said.
      The San Francisco-based promotional group said 95 per cent
  of the exported wine was from California and the top three
  markets were Canada, Japan and Britain.
      Japan, which edged out Britain as the leading importer of
  American wines in 1985, continued in second place.
      Canadian imports rose 3.2 per cent to 2.6 million gallons;
  Japan, 9.9 per cent to 1.2 million gallons, and Britain, 20.2
  per cent to 962,360 gallons.
      A spokesman for the institute said the declining value of
  the dollar and strong promotional efforts on the part of the
  California wine industry contributed significantly to the
  increased shipments.
      The 1986 wine exports were valued at 34.7 mln dlrs, up from
  27.6 mln dlrs the previous year.              
  

",1
67,"USDA PROPOSES NAME CHANGES IN BEEF GRADE
  The U.S. Agriculture Department
  proposes to rename the ""USDA Good"" grade of beef to ""USDA Select.""
      The department said the proposed change is in response to a
  petition from Public Voice for Food and Health Policy and would
  present a more positive image of this grade of beef and help
  calorie-conscious consumers select leaner cuts of meat.
      Under current rules, the ""good"" grade of meat has less
  marbling and fat than the ""prime"" or ""choice"" grades, it said.
      Standards for all of the grades would remain unchanged
  under the proposal.
  

",1
