id,DataBatch,Date,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,AveragePrice
219,18,2015-08-23,2849127.29,404182.26,1596909.93,279710.88,568324.22,427635.3,122225.92,18463.0,conventional,GreatLakes,1.14
220,1,2017-12-24,5711.05,210.66,1517.29,0.0,3983.1,3652.57,330.53,0.0,organic,Roanoke,1.54
221,33,2017-05-14,3047596.25,721743.92,1036404.83,30170.73,1259276.77,1104012.3,148638.5,6625.97,conventional,Midsouth,1.31
222,21,2015-08-02,51879.97,3801.74,18438.59,229.83,29409.81,29028.9,380.91,0.0,organic,Northeast,2.02
223,19,2015-08-16,465213.81,362579.51,41992.44,1424.96,59216.9,45068.25,14148.65,0.0,conventional,Atlanta,1.09
224,31,2017-05-28,779183.52,66151.19,477777.76,7002.93,228251.64,221418.94,2459.09,4373.61,conventional,BaltimoreWashington,1.75
225,25,2017-07-09,267928.19,156935.51,23221.13,28.96,87742.59,80324.72,5261.2,2156.67,conventional,NewOrleansMobile,1.26
226,2,2015-12-13,24059.71,876.48,23109.9,0.0,73.33,73.33,0.0,0.0,organic,Chicago,1.59
227,8,2015-11-01,559566.5,15179.56,453729.65,570.57,90086.72,78873.23,11206.74,6.75,conventional,Philadelphia,1.13
228,27,2015-06-21,104849.39,804.01,76688.55,5481.18,21875.65,21662.0,213.65,0.0,conventional,Albany,1.27
229,40,2017-03-26,221214.93,2737.56,75138.64,1185.8,142152.93,30291.14,111860.25,1.54,conventional,CincinnatiDayton,1.16
230,5,2015-11-22,4698.19,400.4,1708.91,40.49,2548.39,93.11,2455.28,0.0,organic,Philadelphia,1.55
231,45,2015-02-15,787.72,17.75,566.64,0.0,203.33,203.33,0.0,0.0,organic,GrandRapids,1.88
232,51,2017-01-08,141693.33,47783.4,23081.48,148.91,70679.54,29267.91,41411.63,0.0,conventional,Jacksonville,1.15
233,18,2017-08-27,138021.2,83466.7,12673.2,54.34,41826.96,19492.6,19474.36,2860.0,conventional,Jacksonville,1.63
234,25,2015-07-05,913360.72,606650.91,123465.83,18233.51,165010.47,146199.35,18811.12,0.0,conventional,WestTexNewMexico,0.78
235,31,2016-05-22,53325.35,7055.8,25456.08,10288.36,10525.11,6942.43,3582.68,0.0,organic,Plains,1.63
236,24,2016-07-10,50300.29,4834.52,19429.86,2346.9,23689.01,23056.33,632.68,0.0,organic,NewYork,2.33
237,4,2015-11-29,120552.43,3726.77,82760.11,3336.97,30728.58,27835.71,2816.43,76.44,conventional,GrandRapids,1.12
238,5,2016-11-20,11287.83,51.47,1005.62,0.0,10230.74,10225.86,4.88,0.0,organic,Boston,1.8
239,13,2015-09-27,22416.55,8882.43,7230.75,736.12,5567.25,5374.98,192.27,0.0,organic,Southeast,2.01
240,46,2015-02-08,145648.4,78195.76,38763.75,134.25,28554.64,25981.67,2572.97,0.0,conventional,Roanoke,1.02
241,37,2015-04-12,69339.77,1734.18,38757.55,1180.96,27667.08,27527.96,139.12,0.0,conventional,Pittsburgh,1.5
242,38,2015-04-05,354134.22,242307.65,26336.27,193.86,85296.44,51105.07,34191.37,0.0,conventional,Tampa,1.09
243,8,2016-10-30,3238.28,378.75,2652.66,0.0,206.87,177.79,29.08,0.0,organic,LasVegas,2.76
244,47,2017-02-05,237276.96,131630.24,15888.64,160.63,89597.45,79805.09,9792.36,0.0,conventional,StLouis,0.88
245,3,2018-03-04,1501699.41,701418.48,176206.5,3827.34,620247.09,528247.89,91441.42,557.78,conventional,Houston,0.71
246,20,2016-08-07,60523.63,2724.18,41584.42,2.0,16213.03,15518.03,0.0,695.0,conventional,Syracuse,1.53
247,47,2017-02-05,9742.87,224.66,5303.06,0.0,4215.15,1977.81,2237.34,0.0,organic,Roanoke,1.14
248,19,2015-08-16,78926.9,5051.31,45325.78,7750.34,20799.47,11076.0,7718.56,2004.91,conventional,Louisville,1.09
249,11,2018-01-07,24634.86,563.16,3382.94,112.1,20576.66,19899.04,677.62,0.0,organic,RichmondNorfolk,1.18
250,3,2018-03-04,43300.77,2360.2,6371.68,93.52,34475.37,34475.37,0.0,0.0,organic,BaltimoreWashington,1.43
251,34,2017-05-07,2617237.35,1371861.27,579543.42,8089.83,657742.83,570356.24,71124.76,16261.83,conventional,Plains,1.13
252,21,2017-08-06,12705.61,0.0,311.73,0.0,12393.88,3181.99,9211.89,0.0,organic,BuffaloRochester,1.34
253,8,2018-01-28,13137.18,1259.41,10.08,0.0,11867.69,11867.69,0.0,0.0,organic,Pittsburgh,1.38
254,9,2016-10-23,13219.08,282.64,3978.36,0.0,8958.08,58.33,8899.75,0.0,organic,Nashville,0.82
255,9,2015-10-25,210265.79,138110.06,24182.08,91.29,47882.36,29737.38,18128.16,16.82,conventional,Orlando,1.25
256,29,2016-06-05,448117.51,262311.0,71419.85,231.9,114154.76,45382.8,58692.8,10079.16,conventional,Orlando,0.97
257,45,2017-02-19,17517.85,682.11,3152.62,0.0,13683.12,1933.01,11750.11,0.0,organic,Columbus,0.74
258,2,2016-12-11,356716.07,12147.43,231524.76,735.39,112308.49,92567.31,19741.18,0.0,conventional,Philadelphia,1.37
259,38,2017-04-09,9053.38,364.44,440.96,13.91,8234.07,8234.07,0.0,0.0,organic,HarrisburgScranton,2.06
260,43,2015-03-01,218957.86,110458.55,81474.98,311.88,26712.45,12552.61,14159.84,0.0,organic,West,1.4
261,36,2017-04-23,1190461.18,152604.41,347557.13,3245.62,687054.02,460390.87,226663.15,0.0,organic,TotalUS,1.61
262,41,2015-03-15,331456.96,15055.12,199103.98,1077.74,116220.12,102101.2,14118.92,0.0,conventional,Philadelphia,1.44
263,50,2017-01-15,68598.22,1109.08,37401.39,21.0,30066.75,29465.36,601.39,0.0,conventional,Syracuse,1.4
264,50,2017-01-15,48313.72,447.27,11513.38,1.32,36351.75,690.75,35661.0,0.0,organic,Seattle,1.25
265,10,2018-01-14,1476651.08,145680.62,323669.83,1580.01,1005593.78,858772.69,146808.97,12.12,organic,TotalUS,1.59
266,51,2016-01-03,252693.38,36241.25,157969.24,315.45,58167.44,57475.61,691.83,0.0,conventional,HarrisburgScranton,1.09
267,11,2018-01-07,110929.77,40579.4,24117.63,1241.27,44991.47,36998.3,7993.17,0.0,conventional,Pittsburgh,1.3
268,18,2015-08-23,70773.76,44059.22,14861.33,4433.12,7420.09,7420.09,0.0,0.0,conventional,Boise,1.05
269,17,2017-09-03,224635.6,4476.51,165217.63,79.27,54862.19,52916.32,345.87,1600.0,conventional,HartfordSpringfield,1.74
270,36,2015-04-19,6612422.28,3118686.39,2557271.66,87250.83,849213.4,608287.23,240723.48,202.69,conventional,West,0.88
271,4,2017-12-03,1829.41,35.28,386.74,0.0,1407.39,351.95,1055.44,0.0,organic,Boise,1.77
272,49,2016-01-17,118230.86,73496.53,9811.14,302.25,34620.94,21732.66,12888.28,0.0,conventional,Jacksonville,1.21
273,12,2016-10-02,4651.52,199.5,142.72,18.24,4291.06,4282.53,8.53,0.0,organic,HarrisburgScranton,1.86
274,42,2017-03-12,112776.1,33062.31,9415.52,9975.45,60322.82,58419.56,1777.12,126.14,conventional,Boise,0.98
275,19,2016-08-14,195250.96,39823.56,66724.29,23025.36,65677.75,60859.82,4817.93,0.0,conventional,Charlotte,1.4
276,38,2017-04-09,21231.88,7773.14,9709.29,0.0,3749.45,3727.93,21.52,0.0,organic,SanFrancisco,2.54
277,42,2015-03-08,6507.49,284.64,1349.92,8.83,4864.1,4864.1,0.0,0.0,organic,Philadelphia,1.63
278,44,2016-02-21,65393.08,918.45,40416.33,20.5,24037.8,22191.93,1845.87,0.0,conventional,Syracuse,1.34
279,50,2017-01-15,2962.13,238.89,2018.46,0.0,704.78,73.89,630.89,0.0,organic,Nashville,1.54
280,21,2016-07-31,67427.23,13672.33,15899.54,1036.72,36818.64,29716.26,7102.38,0.0,organic,Southeast,1.62
281,29,2017-06-11,12229.0,395.39,228.26,1254.41,10350.94,10298.77,52.17,0.0,organic,HarrisburgScranton,2.27
282,2,2016-12-11,923022.14,97136.34,256730.42,11762.18,557393.2,554442.99,1653.04,1297.17,conventional,Portland,0.7
283,14,2017-09-24,179687.73,3756.3,48823.74,0.0,126611.68,84494.08,42117.6,0.0,organic,GreatLakes,1.89
284,35,2015-04-26,2747.19,353.56,83.28,0.0,2310.35,2310.35,0.0,0.0,organic,NewOrleansMobile,1.56
285,15,2017-09-17,12009.4,3712.48,307.14,0.0,7989.78,7976.99,12.79,0.0,organic,PhoenixTucson,1.82
286,43,2016-02-28,2362.13,1675.73,82.21,20.86,583.33,583.33,0.0,0.0,organic,Jacksonville,1.8
287,8,2016-10-30,709890.11,346283.28,181578.62,3192.69,178835.52,47722.65,131112.87,0.0,conventional,Houston,1.15
288,15,2016-09-11,12458.37,757.79,3868.48,309.62,7522.48,6648.44,874.04,0.0,organic,SouthCarolina,1.6
289,24,2016-07-10,17213.93,672.55,9092.46,535.09,6913.83,6320.31,593.52,0.0,organic,BaltimoreWashington,1.96
290,47,2016-01-31,3318109.53,1774273.7,625042.37,15260.7,903532.76,485345.67,418187.09,0.0,conventional,Southeast,1.02
291,2,2016-12-11,14513.56,1070.01,9924.91,4.76,3513.88,526.67,2987.21,0.0,organic,SanDiego,1.49
292,10,2016-10-16,281240.11,117958.34,64027.95,6111.89,93141.93,49717.85,43424.08,0.0,conventional,SouthCarolina,1.3
293,7,2015-11-08,32097.19,4531.87,14489.94,328.59,12746.79,8602.73,4144.06,0.0,organic,Plains,1.73
294,28,2017-06-18,28462.96,8640.24,2043.28,54.52,17724.92,7228.37,10496.55,0.0,organic,Denver,1.25
295,24,2016-07-10,549815.44,17289.06,359933.8,14982.9,157609.68,153175.43,49.25,4385.0,conventional,Boston,1.32
296,4,2017-12-03,108947.0,2489.0,52286.0,530.0,53643.0,9238.0,44403.0,1.0,conventional,Louisville,1.11
297,45,2017-02-19,36645.7,324.96,28155.69,0.0,8165.05,8165.05,0.0,0.0,organic,Chicago,1.6
298,3,2015-12-06,1054.07,2.3,1.3,0.0,1050.47,1043.8,6.67,0.0,organic,MiamiFtLauderdale,1.49
299,4,2016-11-27,279333.62,89558.88,150298.86,1111.91,38363.97,35372.69,716.28,2275.0,conventional,Sacramento,1.43
300,25,2017-07-09,10675.62,968.76,4706.74,5.89,4994.23,4994.23,0.0,0.0,organic,Philadelphia,2.36
301,11,2016-10-09,598035.57,107796.99,124430.54,15502.77,350305.27,284345.95,65755.98,203.34,conventional,Portland,1.08
302,37,2017-04-16,543227.58,237537.66,48907.53,143.78,256638.61,170945.65,80087.96,5605.0,conventional,Atlanta,1.15
303,35,2017-04-30,309256.66,87512.66,108724.01,6537.73,106482.26,102811.33,3670.93,0.0,conventional,RaleighGreensboro,1.44
304,8,2017-11-05,13199.3,194.06,2940.82,0.0,10064.42,3749.04,6315.38,0.0,organic,CincinnatiDayton,1.92
305,17,2016-08-28,13652.91,2630.75,2321.75,11.34,8689.07,5137.77,3551.3,0.0,organic,WestTexNewMexico,1.69
306,15,2017-09-17,3431.2,30.32,215.1,0.0,3185.78,3185.78,0.0,0.0,organic,Albany,1.55
307,7,2018-02-04,169828.77,37164.18,52978.0,805.93,78880.66,51038.21,27458.2,384.25,conventional,Louisville,0.84
308,49,2015-01-18,5475363.01,2431736.63,2258069.63,76348.13,709208.62,527358.78,181809.88,39.96,conventional,West,0.96
309,45,2016-02-14,3182.4,368.91,1277.17,0.0,1536.32,590.0,946.32,0.0,organic,Indianapolis,1.24
310,22,2017-07-30,124143.15,34533.3,4894.84,0.0,84715.01,82561.9,2153.11,0.0,organic,SouthCentral,1.52
311,29,2016-06-05,485002.55,261221.3,100100.49,105.5,123575.26,61524.24,53634.35,8416.67,conventional,Tampa,0.97
312,32,2017-05-21,259151.84,139176.17,7391.96,36.98,112546.73,86638.12,23799.21,2109.4,conventional,Nashville,0.99
313,8,2016-10-30,15523.6,453.79,10104.3,0.0,4965.51,262.77,4702.74,0.0,organic,CincinnatiDayton,1.52
314,5,2018-02-18,8499.84,2140.53,3537.09,0.0,2822.22,2818.89,3.33,0.0,organic,Sacramento,1.88
315,18,2016-08-21,12432.9,2212.91,4513.56,0.0,5706.43,2478.87,3227.56,0.0,organic,Atlanta,1.62
316,18,2016-08-21,122874.61,5502.21,51927.71,3270.04,62174.65,46959.29,15215.36,0.0,organic,Midsouth,1.65
317,36,2016-04-17,4295.0,0.0,164.9,0.0,4130.1,602.65,3527.45,0.0,organic,BuffaloRochester,1.76
318,37,2016-04-10,13624.67,3.8,276.42,0.0,13344.45,13344.45,0.0,0.0,organic,NorthernNewEngland,1.5
319,31,2016-05-22,343576.29,135034.4,98568.31,6909.7,103063.88,59371.64,40067.82,3624.42,conventional,SouthCarolina,1.04
320,11,2017-10-15,115437.92,24823.67,3241.9,0.0,87372.35,85526.15,1846.2,0.0,organic,SouthCentral,1.74
321,8,2015-11-01,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,Jacksonville,1.82
322,47,2016-01-31,2881461.41,555939.0,1608441.06,133521.63,583559.72,496721.51,84565.77,2272.44,conventional,Midsouth,1.0
323,47,2016-01-31,11626.56,1618.9,4032.03,2.34,5973.29,5957.67,15.62,0.0,organic,WestTexNewMexico,1.64
324,28,2016-06-12,280191.2,83555.77,108482.44,15693.42,72459.57,69331.2,158.37,2970.0,conventional,RichmondNorfolk,0.96
325,28,2015-06-14,42369.24,15847.77,18470.25,22.09,8029.13,8029.13,0.0,0.0,organic,LosAngeles,1.44
326,32,2015-05-17,31271.46,22521.08,8741.03,0.0,9.35,9.35,0.0,0.0,organic,SanFrancisco,1.53
327,47,2016-01-31,175610.18,8329.28,102864.26,22380.58,42036.06,20098.49,17062.82,4874.75,conventional,Indianapolis,0.98
328,23,2016-07-17,474063.61,202638.65,82942.03,164.21,188318.72,108732.19,78958.75,627.78,conventional,Atlanta,1.01
329,46,2015-02-08,12418.02,9275.33,1356.02,0.0,1786.67,1786.67,0.0,0.0,organic,PhoenixTucson,1.55
330,31,2016-05-22,17710.51,4850.71,8099.11,0.0,4760.69,496.56,4264.13,0.0,organic,LasVegas,1.38
331,1,2016-12-18,210917.45,25826.37,133480.1,208.63,51402.35,50217.77,1184.58,0.0,conventional,HarrisburgScranton,1.21
332,29,2015-06-07,2094.36,1085.62,19.75,0.0,988.99,988.99,0.0,0.0,organic,MiamiFtLauderdale,1.75
333,30,2017-06-04,2136102.71,958508.87,499135.71,11013.14,667444.99,620312.74,35312.21,11820.04,conventional,Plains,1.31
334,34,2015-05-03,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,conventional,GreatLakes,1.05
335,3,2017-12-10,7090.03,119.59,1112.3,0.0,5846.62,3869.19,1977.43,0.0,organic,Indianapolis,1.42
336,21,2016-07-31,143067.18,44288.47,43886.04,92.05,54800.62,49803.99,4396.63,600.0,conventional,Roanoke,1.07
337,1,2016-12-18,2242221.26,491941.19,999958.67,36485.49,713835.91,611023.76,98743.78,4068.37,conventional,Midsouth,1.16
338,22,2017-07-30,10625.79,2777.53,3021.23,0.0,4827.03,4821.85,5.18,0.0,organic,PhoenixTucson,1.9
339,9,2016-10-23,293380.24,13407.99,179712.92,664.5,99594.83,97636.47,1958.36,0.0,conventional,Philadelphia,1.89
340,25,2017-07-09,4404.15,89.08,521.03,0.0,3794.04,3790.71,3.33,0.0,organic,MiamiFtLauderdale,1.76
341,36,2017-04-23,4478.9,322.84,1586.56,8.5,2561.0,30.0,2531.0,0.0,organic,Spokane,1.77
342,4,2015-11-29,59169.17,6464.54,46706.82,0.0,5997.81,3485.76,2512.05,0.0,organic,GreatLakes,1.61
343,3,2018-03-04,1634430.77,142345.03,390129.5,1225.97,1099871.68,831885.5,267818.31,167.87,organic,TotalUS,1.52
344,34,2017-05-07,5391717.88,3160480.49,682416.13,6155.92,1542665.34,866807.14,644104.72,31753.48,conventional,Southeast,1.14
345,24,2015-07-12,5281.36,1639.19,49.62,0.0,3592.55,3592.55,0.0,0.0,organic,Orlando,1.89
346,30,2017-06-04,97756.24,18046.3,29061.02,52.82,50596.1,50585.78,0.0,10.32,conventional,Spokane,1.16
347,4,2015-11-29,470218.14,349408.27,42435.51,70.13,78304.23,27392.48,50911.75,0.0,conventional,MiamiFtLauderdale,0.98
348,43,2016-02-28,36801817.68,11907394.72,13210854.56,1560167.75,10123400.65,7251666.99,2802238.74,69494.92,conventional,TotalUS,0.91
349,38,2016-04-03,402546.34,196164.23,73787.3,29.08,132565.73,68922.65,63643.08,0.0,conventional,Tampa,1.04
350,40,2015-03-22,449261.63,27380.04,322071.0,1104.04,98706.55,85471.81,13234.74,0.0,conventional,Philadelphia,1.18
351,52,2017-01-01,38879716.85,12707894.99,14201200.68,549844.57,11420776.61,8551133.56,2802709.32,66933.73,conventional,TotalUS,0.89
352,27,2017-06-25,1521598.08,53675.18,1060721.23,3691.1,403510.57,260423.69,126518.07,16568.81,conventional,NewYork,1.47
353,31,2017-05-28,8254.68,313.55,5326.85,398.1,2216.18,1790.08,426.1,0.0,organic,Charlotte,2.5
354,16,2017-09-10,11857.31,1562.1,4565.41,0.0,5729.8,5719.96,9.84,0.0,organic,WestTexNewMexico,2.38
355,4,2017-12-03,6037641.0,2801657.0,1222335.0,27629.0,1986021.0,1596144.0,389649.0,228.0,conventional,SouthCentral,0.84
356,7,2018-02-04,4561.62,277.76,1722.99,0.0,2560.87,593.4,1948.18,19.29,organic,Spokane,1.7
357,9,2017-10-29,138190.33,2263.72,65813.83,21510.67,48602.11,40970.87,2846.34,4784.9,conventional,GrandRapids,1.55
358,18,2015-08-23,379054.29,274462.42,46223.69,950.09,57418.09,45534.11,11883.98,0.0,conventional,Atlanta,1.12
359,6,2018-02-11,9487.94,228.09,909.96,0.0,8349.89,7405.55,944.34,0.0,organic,Orlando,1.48
360,22,2015-07-26,149262.89,85386.58,19400.24,9807.32,34668.75,29923.8,4702.51,42.44,conventional,Nashville,1.07
361,45,2017-02-19,311270.6,82084.73,46507.12,20143.65,162535.1,147195.14,3389.57,11950.39,conventional,Detroit,1.07
362,22,2016-07-24,95001.32,2352.49,57404.0,1995.85,33248.98,15345.04,15463.98,2439.96,conventional,Louisville,1.19
363,35,2017-04-30,761924.71,74466.51,471825.66,7668.11,207964.43,202998.95,4607.0,358.48,conventional,BaltimoreWashington,1.69
364,0,2015-12-27,8780.15,340.1,2365.13,3.71,6071.21,560.04,5511.17,0.0,organic,Philadelphia,1.5
365,6,2015-11-15,4981.33,1845.67,2977.95,0.0,157.71,43.33,114.38,0.0,organic,LasVegas,2.05
366,31,2017-05-28,3562841.46,580440.94,1365403.08,269625.44,1347372.0,776304.5,523114.36,47953.14,conventional,GreatLakes,1.37
367,51,2017-01-08,1890389.78,915300.05,479607.98,5628.26,489853.49,450604.75,32676.07,6572.67,conventional,Plains,1.06
368,35,2016-04-24,3752.94,0.0,232.87,0.0,3520.07,1805.18,1714.89,0.0,organic,Syracuse,1.63
369,20,2015-08-09,2448.58,383.64,255.57,0.0,1809.37,1809.37,0.0,0.0,organic,NewOrleansMobile,1.69
370,13,2015-09-27,5374.57,6.05,263.94,0.0,5104.58,5104.58,0.0,0.0,organic,NorthernNewEngland,1.93
371,27,2016-06-19,791013.5,188105.59,224899.28,20738.26,357270.37,96129.71,260598.95,541.71,conventional,Denver,1.0
372,47,2016-01-31,4650798.49,102906.84,3443651.01,59279.93,1044960.71,981185.6,63773.37,1.74,conventional,Northeast,1.06
373,42,2016-03-06,3800.32,78.11,3156.52,0.0,565.69,558.14,7.55,0.0,organic,Roanoke,1.55
374,38,2015-04-05,661842.02,197746.89,275595.72,6434.88,182064.53,131692.64,50371.89,0.0,organic,TotalUS,1.63
375,15,2015-09-13,2814803.06,574792.78,1444401.99,182702.62,612905.67,548306.36,61850.13,2749.18,conventional,Midsouth,1.09
376,3,2018-03-04,6858.14,982.72,2294.52,0.0,3580.9,3054.45,526.45,0.0,organic,StLouis,1.76
377,22,2016-07-24,7492.17,28.58,3330.69,2.72,4130.18,4130.18,0.0,0.0,organic,HartfordSpringfield,2.3
378,41,2017-03-19,4382.2,1487.35,118.26,0.0,2776.59,1185.55,1591.04,0.0,organic,Orlando,2.06
379,9,2015-10-25,98097.37,61125.82,8956.16,796.53,27218.86,19339.98,7878.88,0.0,conventional,Jacksonville,1.22
380,25,2015-07-05,27947.09,10367.86,6913.73,931.33,9734.17,6809.6,2924.57,0.0,organic,Southeast,1.72
381,1,2015-12-20,175425.57,2732.05,108930.75,7517.01,56245.76,12118.45,39679.66,4447.65,conventional,CincinnatiDayton,0.85
382,13,2016-09-25,7989.78,281.42,3611.15,676.05,3421.16,3102.27,318.89,0.0,organic,Charlotte,1.8
383,26,2017-07-02,8002.38,865.57,36.1,0.0,7100.71,7094.05,6.66,0.0,organic,Pittsburgh,1.58
384,2,2018-03-11,4685.01,168.95,61.01,0.0,4455.05,775.9,3679.15,0.0,organic,Syracuse,1.25
385,44,2016-02-21,161206.07,14702.41,81578.02,12.13,64913.51,62863.57,2049.94,0.0,organic,California,1.43
386,6,2016-11-13,1284.68,69.31,822.04,0.0,393.33,393.33,0.0,0.0,organic,GrandRapids,2.28
387,34,2017-05-07,676849.88,6703.2,493447.52,6088.75,170610.41,148966.58,20450.77,1193.06,conventional,Boston,1.49
388,16,2017-09-10,180874.92,32675.66,97799.79,61.9,50337.57,44252.37,1741.87,4343.33,conventional,HarrisburgScranton,1.51
389,26,2017-07-02,9274.18,136.65,2340.64,3.52,6793.37,6630.96,162.41,0.0,organic,StLouis,1.55
390,36,2016-04-17,187358.5,17320.0,84073.76,6.08,85958.66,85340.06,618.6,0.0,organic,California,1.39
391,23,2015-07-19,229650.57,42405.8,119272.94,1020.51,66951.32,65842.25,1051.54,57.53,conventional,HarrisburgScranton,1.19
392,2,2017-12-17,10729.32,77.21,4392.7,150.91,6108.5,5862.83,245.67,0.0,organic,RaleighGreensboro,2.03
393,18,2016-08-21,58497.96,2904.27,37191.51,19.23,18382.95,17427.95,0.0,955.0,conventional,Syracuse,1.44
394,24,2016-07-10,274783.17,43879.44,118215.77,436.85,112251.11,102165.03,1667.75,8418.33,conventional,HarrisburgScranton,1.21
395,11,2015-10-11,14031.73,1046.84,12984.89,0.0,0.0,0.0,0.0,0.0,organic,SanFrancisco,2.66
396,39,2017-04-02,16174.36,1779.7,10473.46,0.0,3921.2,2792.24,1128.96,0.0,organic,SanDiego,1.88
397,26,2015-06-28,69230.74,2289.22,41216.44,1060.8,24664.28,15247.78,9197.48,219.02,conventional,Louisville,1.15
398,6,2018-02-11,8043965.41,3886584.49,917502.14,24745.18,3215133.6,2589009.32,574460.87,51663.41,conventional,SouthCentral,0.7
399,13,2015-09-27,2770074.76,343271.52,1605775.14,344488.51,476539.59,327299.75,103091.55,46148.29,conventional,GreatLakes,1.1
400,33,2016-05-08,643699.77,199995.47,159036.97,253.52,284413.81,77087.9,206444.51,881.4,conventional,Atlanta,0.81
401,21,2016-07-31,7426.56,1534.01,5582.08,2.66,307.81,307.81,0.0,0.0,organic,Sacramento,2.19
402,4,2016-11-27,279131.45,10693.47,180338.49,859.82,87239.67,82183.54,5056.13,0.0,conventional,Philadelphia,1.57
403,39,2016-03-27,216788.92,2298.8,146037.81,5101.46,63350.85,53892.93,9316.77,141.15,conventional,GrandRapids,0.99
404,39,2015-03-29,627546.3,160679.31,371990.15,4760.21,90116.63,55936.09,34180.54,0.0,conventional,Denver,1.11
405,34,2016-05-01,7661483.37,2817406.2,2628579.48,291448.73,1924048.96,1421239.87,485685.06,17124.03,conventional,California,0.75
406,35,2016-04-24,171142.36,1391.01,69260.58,1784.73,98706.04,98706.04,0.0,0.0,conventional,BuffaloRochester,1.15
407,5,2016-11-20,38598.98,814.68,27876.91,1.0,9906.39,9906.39,0.0,0.0,conventional,Syracuse,1.61
408,3,2018-03-04,168190.37,13533.32,75344.69,67.47,79244.89,23485.14,55219.75,540.0,conventional,BuffaloRochester,1.19
409,30,2017-06-04,18703.01,1135.74,12172.77,1.6,5392.9,5392.9,0.0,0.0,organic,SanDiego,1.71
410,3,2018-03-04,265942.15,69312.67,20912.27,9651.63,166065.58,146627.38,14918.25,4519.95,conventional,CincinnatiDayton,1.02
411,28,2015-06-14,3495.22,87.55,165.22,10.76,3231.69,3231.69,0.0,0.0,organic,HarrisburgScranton,1.83
412,51,2017-01-08,435745.77,16209.65,298757.98,1201.07,119577.07,111625.82,7753.16,198.09,conventional,Philadelphia,1.39
413,5,2017-11-26,102658.0,6353.0,50509.0,26.0,45769.0,40451.0,5319.0,0.0,conventional,BuffaloRochester,1.23
414,21,2017-08-06,167234.75,2082.16,69687.29,45132.06,50333.24,31734.93,4280.74,14317.57,conventional,GrandRapids,1.45
415,24,2016-07-10,8691.34,190.48,4922.65,464.29,3113.92,1823.97,1289.95,0.0,organic,RichmondNorfolk,1.41
416,9,2015-10-25,3306614.18,88907.0,2438454.39,3363.89,775888.9,693912.61,81976.29,0.0,conventional,Northeast,1.15
417,17,2017-09-03,13062.41,2.43,168.63,0.0,12891.35,12891.35,0.0,0.0,organic,NorthernNewEngland,1.69
