"No.","Time","Source","Destination","Protocol","Length","Info"
"176","46.388249","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xea4a No such name A d33d13FZWSIDF.tentopspot.net SOA a.gtld-servers.net"
"177","47.719583","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe590 No such name A d33d50OVUXG3L.tentopspot.net SOA a.gtld-servers.net"
"178","48.026953","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9978 No such name A d33d62PMQQGMY.tentopspot.net SOA a.gtld-servers.net"
"179","49.869881","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb913 No such name A d33d14LVMNUWE.tentopspot.net SOA a.gtld-servers.net"
"180","50.183554","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4cba No such name A d33d145LTEBQW.tentopspot.net SOA a.gtld-servers.net"
"181","50.423922","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f0b No such name A d33d26GIDBEBX.tentopspot.net SOA a.gtld-servers.net"
"182","50.687427","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0bc8 No such name A d33d26HK3TDFY.tentopspot.net SOA a.gtld-servers.net"
"183","50.907936","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xeec2 No such name A d33d09QGK5DJM.tentopspot.net SOA a.gtld-servers.net"
"184","50.961574","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x99aa No such name A d33d22FWSA43J.tentopspot.net SOA a.gtld-servers.net"
"185","51.224287","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x15ba No such name A d33d34OQQGC3L.tentopspot.net SOA a.gtld-servers.net"
"186","51.483323","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb3c7 No such name A d33d11FOQQGK6.tentopspot.net SOA a.gtld-servers.net"
"187","51.746712","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdb1d No such name A d33d35BAMV2SA.tentopspot.net SOA a.gtld-servers.net"
"188","52.045081","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdefd No such name A d33d303DJM52W.tentopspot.net SOA a.gtld-servers.net"
"189","52.327886","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa4a7 No such name A d33d52YYJAM5Z.tentopspot.net SOA a.gtld-servers.net"
"190","52.564087","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x710c No such name A d33d30GC5TJMR.tentopspot.net SOA a.gtld-servers.net"
"191","52.616154","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa308 No such name A d33d37QSA4DVN.tentopspot.net SOA a.gtld-servers.net"
"192","52.869401","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8fd5 No such name A d33d41R3GS3TB.tentopspot.net SOA a.gtld-servers.net"
"193","53.100627","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6182 No such name A d33d07OIQGKZ3.tentopspot.net SOA a.gtld-servers.net"
"194","53.157254","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x63b2 No such name A d33d60FOQQGCY.tentopspot.net SOA a.gtld-servers.net"
"195","53.453463","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7166 No such name A d33d09ZAOVZG4.tentopspot.net SOA a.gtld-servers.net"
"196","53.719629","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa9b1 No such name A d33d05YJOEBWG.tentopspot.net SOA a.gtld-servers.net"
"197","54.077005","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9b4f No such name A d33d4464TFNUQ.tentopspot.net SOA a.gtld-servers.net"
"198","54.375890","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf8d9 No such name A d33d08GS4DTOV.tentopspot.net SOA a.gtld-servers.net"
"199","54.683691","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2bac No such name A d33d18WSAZDPN.tentopspot.net SOA a.gtld-servers.net"
"200","54.922182","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x724b No such name A d33d11RXXEIDT.tentopspot.net SOA a.gtld-servers.net"
"201","55.204485","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8531 No such name A d33d55NF2CAYL.tentopspot.net SOA a.gtld-servers.net"
"202","55.260550","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd040 No such name A d33d53NMV2CYI.tentopspot.net SOA a.gtld-servers.net"
"203","55.604638","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x282d No such name A d33d24DDN5XHG.tentopspot.net SOA a.gtld-servers.net"
"204","55.911437","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfe84 No such name A d33d15ZLDORSX.tentopspot.net SOA a.gtld-servers.net"
"205","56.145036","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xde42 No such name A d33d56I5LSEBQ.tentopspot.net SOA a.gtld-servers.net"
"206","56.198274","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xba03 No such name A d33d47WI2LQNF.tentopspot.net SOA a.gtld-servers.net"
"207","56.526489","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe6b0 No such name A d33d32ZWG2LOM.tentopspot.net SOA a.gtld-servers.net"
"208","56.833443","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x50b7 No such name A d33d164QGK3DJ.tentopspot.net SOA a.gtld-servers.net"
"209","57.140452","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x682b No such name A d33d59OQXCA3L.tentopspot.net SOA a.gtld-servers.net"
"210","57.453884","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcb72 No such name A d33d18BMVRWK3.tentopspot.net SOA a.gtld-servers.net"
"211","57.755815","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa30b No such name A d33d54TBOMQHM.tentopspot.net SOA a.gtld-servers.net"
"212","58.060621","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6cec No such name A d33d1233MOV2H.tentopspot.net SOA a.gtld-servers.net"
"213","58.369393","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9b45 No such name A d33d09AYLUEBR.tentopspot.net SOA a.gtld-servers.net"
"214","58.676434","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5117 No such name A d33d33W63TENF.tentopspot.net SOA a.gtld-servers.net"
"215","59.025133","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbfba No such name A d33d43WWK3TUO.tentopspot.net SOA a.gtld-servers.net"
"216","59.078042","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1282 No such name A d33d44VWSAZLH.tentopspot.net SOA a.gtld-servers.net"
"217","59.337905","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe53e No such name A d33d34MVZXIYL.tentopspot.net SOA a.gtld-servers.net"
"218","59.392833","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3559 No such name A d33d08TFYQG2Y.tentopspot.net SOA a.gtld-servers.net"
"219","59.700862","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc65c No such name A d33d05LFMNSW4.tentopspot.net SOA a.gtld-servers.net"
"220","60.008117","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe41e No such name A d33d23YLTEB3G.tentopspot.net SOA a.gtld-servers.net"
"221","60.314809","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3ad7 No such name A d33d2963DVORY.tentopspot.net SOA a.gtld-servers.net"
"222","60.622876","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc2ba No such name A d33d44GC5BAMN.tentopspot.net SOA a.gtld-servers.net"
"223","60.929669","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb987 No such name A d33d27XW4ZDJN.tentopspot.net SOA a.gtld-servers.net"
"224","61.244892","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x45cc No such name A d33d06VSW45DV.tentopspot.net SOA a.gtld-servers.net"
"225","61.304445","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8f66 No such name A d33d51NUQGKZ3.tentopspot.net SOA a.gtld-servers.net"
"226","61.645917","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbf37 No such name A d33d11FON2GC4.tentopspot.net SOA a.gtld-servers.net"
"227","62.015692","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xceb7 No such name A d33d27ZOEBWWC.tentopspot.net SOA a.gtld-servers.net"
"228","62.073059","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd1a1 No such name A d33d20ZLDMVXG.tentopspot.net SOA a.gtld-servers.net"
"229","62.362952","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x50d5 No such name A d33d59C4ZAOZX.tentopspot.net SOA a.gtld-servers.net"
"230","62.419392","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe640 No such name A d33d59WY5LUOB.tentopspot.net SOA a.gtld-servers.net"
"231","62.771965","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd64b No such name A d33d48QXIIDDN.tentopspot.net SOA a.gtld-servers.net"
"232","63.079720","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf4ec No such name A d33d505XGI2LN.tentopspot.net SOA a.gtld-servers.net"
"233","63.387414","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d07 No such name A d33d32MVXHI5L.tentopspot.net SOA a.gtld-servers.net"
"234","63.693869","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc363 No such name A d33d15NEBSWOZ.tentopspot.net SOA a.gtld-servers.net"
"235","64.001200","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x14f4 No such name A d33d45LTORQXG.tentopspot.net SOA a.gtld-servers.net"
"236","64.308851","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb729 No such name A d33d34LRANRXX.tentopspot.net SOA a.gtld-servers.net"
"237","64.546229","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb0e6 No such name A d33d10EZLNEBU.tentopspot.net SOA a.gtld-servers.net"
"238","64.828475","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe8cd No such name A d33d43XA43VNU.tentopspot.net SOA a.gtld-servers.net"
"239","65.127743","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x712a No such name A d33d19QGI33MN.tentopspot.net SOA a.gtld-servers.net"
"240","65.365440","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd34c No such name A d33d555ZCA43J.tentopspot.net SOA a.gtld-servers.net"
"241","65.640144","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xba76 No such name A d33d13OQQGC3L.tentopspot.net SOA a.gtld-servers.net"
"242","65.955045","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7f99 No such name A d33d23FOQWCAQ.tentopspot.net SOA a.gtld-servers.net"
"243","66.253766","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6b66 No such name A d33d29KCINCEK.tentopspot.net SOA a.gtld-servers.net"
"244","66.562142","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8629 No such name A d33d38RSHJBEU.tentopspot.net SOA a.gtld-servers.net"
"245","66.617767","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x64e9 No such name A d33d41US2MJVH.tentopspot.net SOA a.gtld-servers.net"
"246","66.970758","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd7d2 No such name A d33d44E6UCRKJ.tentopspot.net SOA a.gtld-servers.net"
"247","67.102971","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5937 No such name A d33d64JVIVKWK.tentopspot.net SOA a.gtld-servers.net"
"248","67.156470","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0f4e No such name A d33d405MFSWRQ.tentopspot.net SOA a.gtld-servers.net"
"249","67.492036","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xafdb No such name A d33d16GEZDGNB.tentopspot.net SOA a.gtld-servers.net"
"250","67.790268","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x276d No such name A d33d13VGY3TQO.tentopspot.net SOA a.gtld-servers.net"
"251","68.097104","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x86c9 No such name A d33d41LBMJRWI.tentopspot.net SOA a.gtld-servers.net"
"252","68.153564","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c5a No such name A d33d19ZLGM5UG.tentopspot.net SOA a.gtld-servers.net"
"253","68.507097","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8695 No such name A d33d11S2TLNRW.tentopspot.net SOA a.gtld-servers.net"
"254","68.561023","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x19d9 No such name A d33d34W433QOF.tentopspot.net SOA a.gtld-servers.net"
"255","68.813641","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x216a No such name A d33d05ZHG5DVO.tentopspot.net SOA a.gtld-servers.net"
"256","69.121287","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1004 No such name A d33d52Z3XQ6L2.tentopspot.net SOA a.gtld-servers.net"
"257","69.209754","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xaf92 No such name A d33d58FMXSA3L.tentopspot.net SOA a.gtld-servers.net"
"258","69.531552","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3ffb No such name A d33d61BMVRWK3.tentopspot.net SOA a.gtld-servers.net"
"259","69.948289","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc0db No such name A d33d06TBOMQHM.tentopspot.net SOA a.gtld-servers.net"
"260","70.189434","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c93 No such name A d33d1933MOV2H.tentopspot.net SOA a.gtld-servers.net"
"261","70.421461","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9a80 No such name A d33d42AYLUEBR.tentopspot.net SOA a.gtld-servers.net"
"262","70.759908","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe936 No such name A d33d24W63TENF.tentopspot.net SOA a.gtld-servers.net"
"263","71.058858","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8ffe No such name A d33d03WWK3TUO.tentopspot.net SOA a.gtld-servers.net"
"264","71.374775","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5eef No such name A d33d34VWSAZLH.tentopspot.net SOA a.gtld-servers.net"
"265","71.681238","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd6d9 No such name A d33d05MVZXIYL.tentopspot.net SOA a.gtld-servers.net"
"266","71.932816","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x48b2 No such name A d33d37TFYQHAZ.tentopspot.net SOA a.gtld-servers.net"
"267","72.302435","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x842c No such name A d33d35LMNRSW4.tentopspot.net SOA a.gtld-servers.net"
"268","72.602933","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8d80 No such name A d33d485DFONYX.tentopspot.net SOA a.gtld-servers.net"
"269","72.919823","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcfba No such name A d33d25KZJAOZU.tentopspot.net SOA a.gtld-servers.net"
"270","72.975813","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x39b5 No such name A d33d29XIYLFEB.tentopspot.net SOA a.gtld-servers.net"
"271","73.217469","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x29a2 No such name A d33d07YG64TUO.tentopspot.net SOA a.gtld-servers.net"
"272","73.533361","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1fa2 No such name A d33d62RUXI33S.tentopspot.net SOA a.gtld-servers.net"
"273","73.829602","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8a3f No such name A d33d37EB2HK4T.tentopspot.net SOA a.gtld-servers.net"
"274","73.885047","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x86ee No such name A d33d10QNFZSYI.tentopspot.net SOA a.gtld-servers.net"
"275","74.241533","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x821c No such name A d33d62DTMVSCA.tentopspot.net SOA a.gtld-servers.net"
"276","74.557651","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x952e No such name A d33d35ZTBMNUW.tentopspot.net SOA a.gtld-servers.net"
"277","74.855573","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4e62 No such name A d33d01Y2LTNFZ.tentopspot.net SOA a.gtld-servers.net"
"278","75.163115","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd54f No such name A d33d32SA2LQON.tentopspot.net SOA a.gtld-servers.net"
"279","75.222193","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8e5a No such name A d33d502W2LRAM.tentopspot.net SOA a.gtld-servers.net"
"280","75.484943","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8180 No such name A d33d39R2WS4ZA.tentopspot.net SOA a.gtld-servers.net"
"281","75.593891","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5c5c No such name A d33d15OZSWYID.tentopspot.net SOA a.gtld-servers.net"
"282","75.649252","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0143 No such name A d33d12JNZ2GK4.tentopspot.net SOA a.gtld-servers.net"
